_real_time,_totl_time,missn_time,timer_time,_zulu_time,local_time,hobbs_time,_Vind_kias,_Vind_keas,Vtrue_ktas,Vtrue_ktgs,_Vind__mph,Vtruemphas,Vtruemphgs,_Machratio,__VVI__fpm,Gloadnorml,Gloadaxial,Gload_side,alpha__deg,_beta__deg,hpath_true,vpath__deg,_slip__deg,pitch__deg,_roll__deg,hding_true,hding__mag,mavar__deg,__mag_comp,__lat__deg,__lon__deg,___CGftMSL,_gearftagl,terrnftMSL,p-altftMSL,__latorign,__lonorign,thro1engin
29.90149,1491.74927,2.39999,0,11.21432,16.71432,3.89052,149.49542,156.14511,201.08969,201.08945,172.03627,231.4099,231.40961,0.32262,5.35546,1.02643,0.06592,-0.00094,3.58892,-0.09848,174.82481,0.12025,-0.07828,3.70987,0.47969,174.75638,174.33827,-0.41811,174.89348,26.50899,82.62615,16314.75879,16028.60938,282.78284,16314.74414,26.5,83,0.07343
30.01189,1491.85962,2.5104,0,11.21435,16.71435,3.89055,150.68515,156.14337,201.08774,201.08755,173.40538,231.40764,231.40744,0.32261,8.26125,1.01985,0.06478,-0.00089,3.56345,-0.0976,174.82945,0.13609,-0.07681,3.70025,0.48662,174.76208,174.34399,-0.41809,174.8965,26.50889,82.62617,16314.84277,16029.03223,282.44321,16314.82812,26.5,83,0.07714
30.11863,1491.96643,2.61713,0,11.21438,16.71438,3.89058,151.64282,156.14096,201.08492,201.08461,174.50745,231.4044,231.40404,0.32261,11.57988,1.01402,0.06375,-0.0009,3.54208,-0.09776,174.83397,0.14777,-0.07541,3.69056,0.49444,174.76675,174.34868,-0.41808,174.90024,26.50879,82.62617,16314.93262,16029.4502,282.11487,16314.91797,26.5,83,0.08076
30.21745,1492.06519,2.71595,0,11.21441,16.71441,3.89061,152.39487,156.13802,201.08142,201.08141,175.37288,231.40038,231.40036,0.3226,15.02598,1.01023,0.06298,-0.00094,3.52662,-0.09877,174.8382,0.15604,-0.07427,3.68339,0.50157,174.77026,174.3522,-0.41806,174.90425,26.5087,82.62618,16315.02051,16029.84277,281.81107,16315.00684,26.5,83,0.0841
30.29768,1492.14246,2.79318,0,11.21443,16.71443,3.89063,152.90517,156.1353,201.07811,201.07846,175.96013,231.39656,231.39697,0.3226,17.89212,1.00804,0.06247,-0.001,3.518,-0.09998,174.84149,0.16122,-0.07352,3.67997,0.50646,174.7726,174.35454,-0.41805,174.90762,26.50862,82.62619,16315.09277,16030.15332,281.57373,16315.0791,26.5,83,0.08672
30.40871,1492.25342,2.90421,0,11.21446,16.71446,3.89066,153.52747,156.13072,201.07263,201.07245,176.67625,231.39027,231.39005,0.32259,22.05823,1.00583,0.06184,-0.00112,3.51088,-0.10215,174.84624,0.16736,-0.0728,3.67901,0.51177,174.77544,174.35741,-0.41804,174.9127,26.50852,82.62621,16315.20117,16030.60156,281.23279,16315.18652,26.5,83,0.09056
30.52026,1492.36499,3.01576,0,11.21449,16.71449,3.89069,154.04611,156.12543,201.06619,201.06589,177.2731,231.38284,231.38249,0.32258,26.25733,1.00546,0.06141,-0.00125,3.50955,-0.10457,174.85098,0.17288,-0.07248,3.68323,0.51444,174.77789,174.35988,-0.41802,174.9178,26.50842,82.62621,16315.3125,16031.05566,280.89011,16315.29883,26.5,83,0.0944
30.63602,1492.48083,3.13152,0,11.21452,16.71452,3.89072,154.49063,156.11908,201.0584,201.05807,177.78465,231.37389,231.3735,0.32257,30.53815,1.00636,0.06113,-0.00137,3.51321,-0.10698,174.85582,0.17879,-0.07257,3.69282,0.51403,174.78035,174.36235,-0.418,174.92282,26.50831,82.62622,16315.43262,16031.53125,280.53473,16315.41797,26.5,83,0.0984
30.75805,1492.59448,3.2452,0,11.21455,16.71455,3.89076,154.85063,156.112,201.04967,201.04973,178.19893,231.36383,231.36391,0.32255,34.62316,1.00803,0.06096,-0.00147,3.5203,-0.10898,174.8605,0.18541,-0.073,3.70654,0.51057,174.7829,174.36491,-0.41799,174.92731,26.5082,82.62624,16315.55469,16032.00195,280.18588,16315.54004,26.5,83,0.10232
30.86003,1492.69641,3.34718,0,11.21458,16.71458,3.89078,155.11539,156.1049,201.04092,201.0405,178.5036,231.35378,231.35329,0.32254,38.09036,1.01004,0.06088,-0.00154,3.52804,-0.11031,174.86464,0.19242,-0.07361,3.7213,0.50542,174.78543,174.36746,-0.41797,174.93077,26.50811,82.62624,16315.66797,16032.42773,279.87305,16315.6543,26.5,83,0.10587
30.95553,1492.79199,3.44268,0,11.21461,16.71461,3.89081,155.32339,156.09763,201.03191,201.03165,178.74298,231.34338,231.34309,0.32253,41.22395,1.01186,0.06082,-0.00158,3.53561,-0.11105,174.86844,0.19997,-0.0743,3.73642,0.49925,174.78818,174.37022,-0.41796,174.93355,26.50802,82.62625,16315.77832,16032.83203,279.58041,16315.76465,26.5,83,0.10918
31.08252,1492.91895,3.56967,0,11.21464,16.71464,3.89085,155.55136,156.08694,201.01869,201.01816,179.00531,231.32819,231.32758,0.32251,45.289,1.01417,0.06078,-0.00158,3.54497,-0.11128,174.8734,0.21143,-0.07524,3.75722,0.48983,174.7924,174.37447,-0.41794,174.93661,26.5079,82.62627,16315.93262,16033.375,279.1911,16315.91797,26.5,83,0.1136
31.22287,1493.04187,3.69257,0,11.21468,16.71468,3.89088,155.72749,156.07568,201.00467,201.00418,179.20801,231.31206,231.31149,0.32248,49.15459,1.01583,0.06071,-0.00155,3.55215,-0.11078,174.8781,0.22383,-0.07605,3.77678,0.48048,174.79709,174.37917,-0.41792,174.93898,26.50779,82.62627,16316.08984,16033.86328,278.85947,16316.07617,26.5,83,0.11765
31.32332,1493.14233,3.79302,0,11.21471,16.71471,3.89091,155.84416,156.06581,200.99237,200.99358,179.34227,231.29791,231.29929,0.32246,52.29522,1.01663,0.06062,-0.00152,3.5562,-0.10996,174.88188,0.23465,-0.07658,3.79164,0.47336,174.8013,174.38339,-0.41791,174.9406,26.50769,82.62628,16316.22656,16034.04004,278.81921,16316.21191,26.5,83,0.11765
31.43167,1493.25061,3.90137,0,11.21474,16.71474,3.89094,155.94658,156.05444,200.97829,200.9776,179.46013,231.28169,231.2809,0.32244,55.65398,1.0172,0.06054,-0.00145,3.55871,-0.10881,174.88593,0.24674,-0.07695,3.80621,0.46668,174.80609,174.3882,-0.41789,174.94212,26.50759,82.6263,16316.37988,16034.2373,278.77591,16316.36621,26.5,83,0.11765
