_real_time,_totl_time,missn_time,timer_time,_zulu_time,local_time,hobbs_time,_Vind_kias,_Vind_keas,Vtrue_ktas,Vtrue_ktgs,_Vind__mph,Vtruemphas,Vtruemphgs,_Machratio,__VVI__fpm,Gloadnorml,Gloadaxial,Gload_side,alpha__deg,_beta__deg,hpath_true,vpath__deg,_slip__deg,pitch__deg,_roll__deg,hding_true,hding__mag,mavar__deg,__mag_comp,__lat__deg,__lon__deg,___CGftMSL,_gearftagl,terrnftMSL,p-altftMSL,__latorign,__lonorign,thro1engin
38.54219,1491.70728,2.35806,0,11.21431,16.71431,3.80822,149.00729,156.14792,201.09306,201.09282,171.47453,231.41377,231.4135,0.32262,3.15016,1.02939,0.06639,-0.00083,3.5992,-0.09694,174.81863,0.10097,-0.08662,3.70075,0.39315,174.7464,174.32828,-0.41812,174.86087,26.50903,82.62615,16314.68848,16028.41016,282.91165,16314.67383,26.5,83,0.07201
38.65137,1491.81653,2.46724,0,11.21434,16.71434,3.80825,150.2643,156.14691,201.09201,201.09184,172.92107,231.41255,231.41237,0.32262,5.41994,1.02302,0.06527,-0.00057,3.57572,-0.09185,174.82246,0.11843,-0.0841,3.69471,0.40319,174.75577,174.33766,-0.4181,174.8595,26.50893,82.62616,16314.75977,16028.81738,282.57581,16314.74512,26.5,83,0.07568
38.76254,1491.92761,2.57841,0,11.21437,16.71437,3.80828,151.32579,156.14494,201.08977,201.08949,174.14261,231.40999,231.40967,0.32262,8.34035,1.01693,0.06419,-0.00044,3.55348,-0.08897,174.82658,0.13246,-0.08105,3.68649,0.41912,174.76358,174.34549,-0.41808,174.8605,26.50882,82.62617,16314.8418,16029.24219,282.23383,16314.82812,26.5,83,0.07945
38.85419,1492.01929,2.67006,0,11.21439,16.71439,3.8083,152.06795,156.14273,201.08714,201.08698,174.99667,231.40697,231.40677,0.32261,11.14799,1.01304,0.06343,-0.00042,3.53797,-0.08838,174.83011,0.14159,-0.07849,3.68013,0.43469,174.76855,174.35048,-0.41807,174.86296,26.50874,82.62618,16314.91602,16029.59766,281.95193,16314.90234,26.5,83,0.08255
38.94091,1492.10608,2.75678,0,11.21442,16.71442,3.80833,152.68137,156.14011,201.08397,201.08411,175.70259,231.40331,231.40346,0.32261,14.10461,1.01022,0.06281,-0.00048,3.52654,-0.08921,174.83357,0.14866,-0.0762,3.67579,0.44989,174.77203,174.35397,-0.41806,174.86633,26.50866,82.62619,16314.99023,16029.93848,281.68539,16314.97656,26.5,83,0.08549
39.04771,1492.21289,2.86357,0,11.21445,16.71445,3.80836,153.31839,156.13622,201.0793,201.07936,176.43565,231.39793,231.39801,0.3226,17.87012,1.00761,0.06215,-0.00062,3.51725,-0.09169,174.83792,0.1557,-0.07381,3.67358,0.46725,174.7749,174.35686,-0.41804,174.87175,26.50856,82.6262,16315.08594,16030.36133,281.35727,16315.07227,26.5,83,0.08915
39.16505,1492.3302,2.98092,0,11.21448,16.71448,3.80839,153.89969,156.13112,201.07309,201.07335,177.1046,231.39078,231.39108,0.32259,22.12821,1.00645,0.06162,-0.00083,3.51304,-0.09573,174.84276,0.16233,-0.07191,3.67606,0.48254,174.7766,174.35857,-0.41803,174.87863,26.50845,82.62621,16315.19629,16030.83301,280.99661,16315.18164,26.5,83,0.09318
39.27068,1492.43579,3.08655,0,11.21451,16.71451,3.80842,154.33086,156.12579,201.06657,201.06653,177.60078,231.38329,231.38324,0.32258,25.92336,1.00656,0.06128,-0.00106,3.51384,-0.09999,174.84712,0.16806,-0.07096,3.68263,0.49168,174.77727,174.35925,-0.41801,174.8851,26.50835,82.62622,16315.29883,16031.26074,280.67227,16315.28516,26.5,83,0.09684
39.37959,1492.54468,3.19546,0,11.21454,16.71454,3.80845,154.70316,156.11955,201.05888,201.05959,178.02922,231.37445,231.37524,0.32257,29.79859,1.00751,0.06104,-0.00127,3.5183,-0.10447,174.85155,0.17435,-0.07069,3.69342,0.49569,174.77751,174.35951,-0.41799,174.89156,26.50825,82.62623,16315.40918,16031.7041,280.33801,16315.39453,26.5,83,0.10058
39.49324,1492.65833,3.30911,0,11.21457,16.71457,3.80848,155.02348,156.11218,201.04982,201.04984,178.39784,231.364,231.36403,0.32255,33.71524,1.00938,0.0609,-0.00149,3.52541,-0.10865,174.85606,0.18181,-0.0711,3.70803,0.49418,174.77782,174.35983,-0.41798,174.89758,26.50814,82.62624,16315.52832,16032.17188,279.98926,16315.51367,26.5,83,0.10454
39.60569,1492.77087,3.42156,0,11.2146,16.7146,3.80851,155.28279,156.10403,201.03975,201.03957,178.69624,231.35242,231.3522,0.32254,37.44653,1.0114,0.06082,-0.00165,3.5335,-0.11192,174.8604,0.19037,-0.07208,3.72469,0.48772,174.77855,174.3606,-0.41796,174.90251,26.50804,82.62625,16315.65137,16032.63965,279.64417,16315.6377,26.5,83,0.10845
39.67922,1492.84436,3.49509,0,11.21462,16.71462,3.80853,155.42596,156.09825,201.03256,201.03223,178.86101,231.34416,231.34377,0.32253,39.81453,1.01271,0.06078,-0.00172,3.53875,-0.11344,174.86316,0.19662,-0.07293,3.7362,0.48138,174.77942,174.36147,-0.41795,174.90509,26.50797,82.62626,16315.73535,16032.94922,279.41882,16315.7207,26.5,83,0.11101
39.79533,1492.96045,3.6112,0,11.21466,16.71465,3.80857,155.61806,156.08839,201.02034,201.01999,179.08206,231.33009,231.32968,0.32251,43.51971,1.01451,0.06071,-0.00178,3.54631,-0.11479,174.86737,0.20745,-0.07439,3.75458,0.46888,174.78159,174.36365,-0.41793,174.90816,26.50786,82.62627,16315.87402,16033.44434,279.0629,16315.85938,26.5,83,0.11505
39.92587,1493.09094,3.74174,0,11.21469,16.71469,3.8086,155.79037,156.07635,201.00536,201.00603,179.28036,231.31284,231.31361,0.32248,47.62918,1.01593,0.06062,-0.00176,3.55282,-0.1148,174.87192,0.22081,-0.07603,3.77442,0.45326,174.78522,174.36731,-0.41791,174.91025,26.50774,82.62628,16316.03906,16033.83105,278.83963,16316.02441,26.5,83,0.11765
40.0254,1493.19055,3.84127,0,11.21472,16.71472,3.80863,155.89551,156.06645,200.99306,200.99255,179.40135,231.29869,231.29811,0.32246,50.72509,1.0167,0.06055,-0.00171,3.55608,-0.11393,174.87527,0.23158,-0.07711,3.78843,0.44156,174.78874,174.37085,-0.4179,174.91103,26.50765,82.62629,16316.17188,16034.00488,278.79977,16316.15723,26.5,83,0.11765
40.12504,1493.29016,3.94091,0,11.21475,16.71475,3.80866,155.98288,156.05605,200.98007,200.98135,179.50189,231.28374,231.28522,0.32244,53.88515,1.01701,0.06045,-0.00164,3.55779,-0.11242,174.87859,0.24263,-0.07796,3.80116,0.43096,174.79291,174.37502,-0.41789,174.91135,26.50756,82.6263,16316.31152,16034.18359,278.75992,16316.29688,26.5,83,0.11765
40.21028,1493.37537,4.02615,0,11.21477,16.71477,3.80868,156.04459,156.04668,200.96848,200.96783,179.57291,231.2704,231.26967,0.32243,56.57929,1.01698,0.06036,-0.00154,3.55817,-0.11083,174.88136,0.25213,-0.07844,3.81103,0.42314,174.7968,174.37892,-0.41787,174.91139,26.50748,82.6263,16316.43555,16034.34277,278.72595,16316.42188,26.5,83,0.11765
40.33764,1493.49658,4.1473,0,11.2148,16.7148,3.80871,156.11632,156.03288,200.95131,200.95047,179.65546,231.25066,231.24968,0.3224,60.52853,1.01654,0.0602,-0.00141,3.55724,-0.10836,174.8853,0.26548,-0.07876,3.8234,0.41472,174.80267,174.38481,-0.41785,174.91139,26.50736,82.62632,16316.62109,16034.57617,278.67764,16316.60645,26.5,83,0.11765
40.44274,1493.60168,4.2524,0,11.21483,16.71483,3.80874,156.16499,156.02042,200.93581,200.93488,179.71147,231.23282,231.23174,0.32237,63.99481,1.01591,0.06007,-0.00131,3.55549,-0.10627,174.88872,0.27673,-0.07868,3.83289,0.41004,174.80788,174.39003,-0.41784,174.91158,26.50727,82.62633,16316.78906,16034.78613,278.6358,16316.77539,26.5,83,0.11765
40.5708,1493.72974,4.38046,0,11.21487,16.71487,3.80878,156.21086,156.00473,200.91631,200.91515,179.76425,231.21037,231.20903,0.32234,68.33122,1.01498,0.05992,-0.00121,3.55272,-0.10413,174.89288,0.2899,-0.07823,3.84327,0.40757,174.81403,174.39621,-0.41782,174.91219,26.50715,82.62634,16317.00391,16035.05176,278.58493,16316.98926,26.5,83,0.11765
40.67445,1493.83337,4.48411,0,11.2149,16.7149,3.80881,156.23885,155.99162,200.90001,200.89876,179.79646,231.19162,231.19017,0.32232,71.89249,1.01421,0.05981,-0.00115,3.55041,-0.10284,174.8963,0.30007,-0.07765,3.85112,0.40767,174.81871,174.40091,-0.41781,174.91318,26.50705,82.62635,16317.18457,16035.27344,278.54385,16317.16992,26.5,83,0.11765
40.76494,1493.92383,4.5746,0,11.21492,16.71492,3.80883,156.25766,155.97993,200.88553,200.88387,179.81812,231.17494,231.17303,0.32229,74.98837,1.01357,0.05973,-0.00112,3.54858,-0.1021,174.89931,0.30859,-0.07705,3.85781,0.40883,174.82251,174.40472,-0.41779,174.91443,26.50697,82.62636,16317.34668,16035.47168,278.50806,16317.33301,26.5,83,0.11765
40.89547,1494.05127,4.70203,0,11.21496,16.71496,3.80887,156.27702,155.96323,200.86469,200.86539,179.84039,231.15097,231.15176,0.32226,79.46552,1.0129,0.05966,-0.00111,3.54652,-0.10174,174.90355,0.32013,-0.07617,3.86729,0.41154,174.82727,174.4095,-0.41777,174.91672,26.50685,82.62637,16317.58301,16035.75879,278.4577,16317.56934,26.5,83,0.11765
40.99305,1494.14893,4.79961,0,11.21499,16.71498,3.8089,156.28697,155.95003,200.8484,200.84642,179.85184,231.13222,231.12994,0.32223,82.82504,1.01237,0.05963,-0.00112,3.54546,-0.10191,174.90685,0.32864,-0.07555,3.87475,0.41379,174.83052,174.41277,-0.41776,174.91887,26.50676,82.62638,16317.77051,16035.98438,278.41922,16317.75586,26.5,83,0.11765
41.14753,1494.28552,4.93624,0,11.21502,16.71502,3.80893,156.2951,155.9314,200.82529,200.82335,179.86121,231.10562,231.10339,0.3222,87.5452,1.01195,0.05963,-0.00117,3.54478,-0.10268,174.91145,0.34024,-0.07482,3.88567,0.4164,174.8345,174.41676,-0.41774,174.92221,26.50663,82.62639,16318.04004,16036.30859,278.36542,16318.02637,26.5,83,0.11765
41.26243,1494.40039,5.05114,0,11.21506,16.71506,3.80897,156.29764,155.91541,200.80547,200.80328,179.86412,231.08282,231.08031,0.32217,91.47643,1.01178,0.05967,-0.00122,3.5448,-0.10365,174.9153,0.34983,-0.07441,3.89529,0.41759,174.83748,174.41975,-0.41772,174.92522,26.50653,82.6264,16318.27441,16036.58691,278.32028,16318.25977,26.5,83,0.11765
41.37788,1494.51587,5.16659,0,11.21509,16.71509,3.809,156.29689,155.89915,200.78534,200.78288,179.86325,231.05966,231.05682,0.32213,95.38132,1.01168,0.05972,-0.00128,3.54523,-0.10474,174.91916,0.35937,-0.07419,3.90527,0.41754,174.84024,174.42253,-0.41771,174.92821,26.50642,82.62641,16318.51562,16036.87402,278.27499,16318.50195,26.5,83,0.11765
41.49047,1494.62842,5.27918,0,11.21512,16.71512,3.80903,156.29349,155.88313,200.76552,200.76276,179.85934,231.03683,231.03366,0.3221,99.13874,1.01164,0.0598,-0.00133,3.54591,-0.10579,174.92287,0.36864,-0.07416,3.91522,0.41612,174.84282,174.42513,-0.41769,174.93095,26.50632,82.62642,16318.75781,16037.15918,278.23093,16318.74316,26.5,83,0.11765
41.6037,1494.7417,5.3924,0,11.21515,16.71515,3.80906,156.28783,155.86684,200.74535,200.74237,179.85283,231.01363,231.01021,0.32207,102.86337,1.01162,0.05989,-0.00137,3.54669,-0.10668,174.92656,0.37795,-0.07428,3.92532,0.41341,174.84546,174.42778,-0.41767,174.9335,26.50621,82.62643,16319.00684,16037.45312,278.18668,16318.99316,26.5,83,0.11765
41.73686,1494.87488,5.52557,0,11.21519,16.71519,3.8091,156.27881,155.84752,200.72147,200.71825,179.84245,230.98616,230.98244,0.32203,107.17702,1.01159,0.06001,-0.00141,3.54759,-0.10746,174.93082,0.38889,-0.07456,3.93715,0.40887,174.84866,174.43102,-0.41765,174.93611,26.50609,82.62644,16319.30859,16037.80566,278.13477,16319.29395,26.5,83,0.11765
